Datetime,Tweet Id,Text,Username,url
2021-11-20 06:20:16+00:00,1461942451053252612,@WSBChairman Bitcoin cures cancer,elonmusk,https://twitter.com/elonmusk/status/1461942451053252612
2021-10-24 18:01:32+00:00,1452334458066149377,"@Filasophical @ShibaInuHodler Out of curiosity, I acquired some ascii hash strings called “Bitcoin, Ethereum &amp; Doge”. That’s it. 

As I’ve said before, don’t bet the farm on crypto! True value is building products &amp; providing services to your fellow human beings, not money in any form.",elonmusk,https://twitter.com/elonmusk/status/1452334458066149377
2021-10-24 17:51:57+00:00,1452332044743323654,"@itsALLrisky @TeslaGong @mishaboar @DogecoinFdn Possibly. Bitcoin was conceived at a time of relatively low bandwidth &amp; high latency. If both continue to improve substantially, we will reach a point when no second layer is needed.",elonmusk,https://twitter.com/elonmusk/status/1452332044743323654
2021-07-28 23:41:27+00:00,1420529868404518913,"@heydave7 We don’t have that many Bitcoin, but it’s close",elonmusk,https://twitter.com/elonmusk/status/1420529868404518913
2021-06-25 02:11:52+00:00,1408246534093918210,“That’s not funny!” – Bitcoin maxis,elonmusk,https://twitter.com/elonmusk/status/1408246534093918210
2021-06-25 02:10:31+00:00,1408246196603346947,How many Bitcoin maxis does it take to screw in a lightbulb?,elonmusk,https://twitter.com/elonmusk/status/1408246196603346947
2021-06-25 02:03:46+00:00,1408244494567456769,@jack Oh right … Bitcoin haha,elonmusk,https://twitter.com/elonmusk/status/1408244494567456769
2021-06-13 17:42:54+00:00,1404132183254523905,"@Cointelegraph This is inaccurate. Tesla only sold ~10% of holdings to confirm BTC could be liquidated easily without moving market.

When there’s confirmation of reasonable (~50%) clean energy usage by miners with positive future trend, Tesla will resume allowing Bitcoin transactions.",elonmusk,https://twitter.com/elonmusk/status/1404132183254523905
2021-06-05 08:21:59+00:00,1401091921746006017,@lexfridman @VitalikButerin @ethereum @Bitcoin @dogecoin @ShibainuCoin @IOHK_Charles @Cardano @chainlink @0xPolygon I pretty much agree with Vitalik,elonmusk,https://twitter.com/elonmusk/status/1401091921746006017
2021-06-04 01:07:04+00:00,1400620080090730501,#Bitcoin 💔 https://t.co/lNnEfMdtJf,elonmusk,https://twitter.com/elonmusk/status/1400620080090730501
2021-05-24 19:42:36+00:00,1396914548167233537,Spoke with North American Bitcoin miners. They committed to publish current &amp; planned renewable usage &amp; to ask miners WW to do so. Potentially promising.,elonmusk,https://twitter.com/elonmusk/status/1396914548167233537
2021-05-20 20:13:36+00:00,1395472799020421120,@TeslaGong @wintonARK Bitcoin hashing (aka mining) energy usage is starting to exceed that of medium-sized countries. Almost impossible for small hashers to succeed without those massive economies of scale.,elonmusk,https://twitter.com/elonmusk/status/1395472799020421120
2021-05-17 05:56:52+00:00,1394170030741413888,"@BTC_Archive To clarify speculation, Tesla has not sold any Bitcoin",elonmusk,https://twitter.com/elonmusk/status/1394170030741413888
2021-05-16 18:17:17+00:00,1393993975019749382,"@ChainLinkGod @PeterMcCormack Bitcoin is actually highly centralized, with supermajority controlled by handful of big mining (aka hashing) companies. 

A single coal mine in Xinjiang flooded, almost killing miners, and Bitcoin hash rate dropped 35%. Sound “decentralized” to you?

https://t.co/Oom8yzGRNQ",elonmusk,https://twitter.com/elonmusk/status/1393993975019749382
2021-05-16 18:07:06+00:00,1393991411524120576,"@poisonouspinups @michael_saylor He should wear outfit for Halloween, but with “Bitcoin” tattooed high on thighs",elonmusk,https://twitter.com/elonmusk/status/1393991411524120576
2021-05-12 22:06:14+00:00,1392602041025843203,Tesla &amp; Bitcoin https://t.co/YSswJmVZhP,elonmusk,https://twitter.com/elonmusk/status/1392602041025843203
2021-04-26 23:15:01+00:00,1386821144037236737,"@stoolpresidente No, you do not. I have not sold any of my Bitcoin. Tesla sold 10% of its holdings essentially to prove liquidity of Bitcoin as an alternative to holding cash on balance sheet.",elonmusk,https://twitter.com/elonmusk/status/1386821144037236737
2021-03-24 07:10:43+00:00,1374619672973221892,Pay by Bitcoin capability available outside US later this year,elonmusk,https://twitter.com/elonmusk/status/1374619672973221892
2021-03-24 07:09:34+00:00,1374619379929772034,"Tesla is using only internal &amp; open source software &amp; operates Bitcoin nodes directly.

Bitcoin paid to Tesla will be retained as Bitcoin, not converted to fiat currency.",elonmusk,https://twitter.com/elonmusk/status/1374619379929772034
2021-03-24 07:02:40+00:00,1374617643446063105,You can now buy a Tesla with Bitcoin,elonmusk,https://twitter.com/elonmusk/status/1374617643446063105
2021-03-12 18:58:22+00:00,1370449101402353669,"BTC (Bitcoin) is an anagram of
TBC(The Boring Company)
What a coincidence!",elonmusk,https://twitter.com/elonmusk/status/1370449101402353669
2021-02-19 03:11:31+00:00,1362600676174557186,"@business To be clear, I am *not* an investor, I am an engineer. I don’t even own any publicly traded stock besides Tesla. 

However, when fiat currency has negative real interest, only a fool wouldn’t look elsewhere. 

Bitcoin is almost as bs as fiat money. The key word is “almost”.",elonmusk,https://twitter.com/elonmusk/status/1362600676174557186
2021-02-19 03:01:02+00:00,1362598034866118658,"@business Tesla’s action is not directly reflective of my opinion. Having some Bitcoin, which is simply a less dumb form of liquidity than cash, is adventurous enough for an S&amp;P500 company.",elonmusk,https://twitter.com/elonmusk/status/1362598034866118658
